Zaman;Frekans (y1);Gerilim A (y3);Gerilim B (y4);Gerilim C (y5);Akım A (y7);Akım B (y8);Akım C (y9);Aktif Güç (y11);Reaktif Güç (y12);Görünen Güç (y13);y2;y6;y10;y14;y15
10.05.2026 19:54:43;;;;;;;;255,99116;-27,8366605;257,536408;;;;;
10.05.2026 19:54:46;;;;;;;;254,695592;-29,5126005;256,438904;;;;;
10.05.2026 19:54:49;;;;;;;;254,725536;-28,8678565;256,393408;;;;;
10.05.2026 19:54:52;;;;;;;;254,812584;-29,534313;256,553496;;;;;
10.05.2026 19:54:55;;;;;;;;255,076904;-29,0789655;256,763496;;;;;
10.05.2026 19:54:58;;;;;;;;255,742192;-28,4786585;257,358648;;;;;
10.05.2026 19:55:01;;;;;;;;255,058928;-28,1533385;256,6414;;;;;
10.05.2026 19:55:04;;;;;;;;255,5904;-27,671996;257,116792;;;;;
10.05.2026 19:55:07;;;;;;;;255,13208;-27,6475535;256,656736;;;;;
10.05.2026 19:55:10;;;;;;;;254,567736;-27,363118;256,064944;;;;;
10.05.2026 19:55:13;;;;;;;;254,237528;-27,5052465;255,752072;;;;;
10.05.2026 19:55:16;;;;;;;;254,22192;-27,1101335;255,69472;;;;;
10.05.2026 19:55:19;;;;;;;;254,237912;-26,975228;255,6972;;;;;
10.05.2026 19:55:22;;;;;;;;253,617688;-27,160314;255,098168;;;;;
10.05.2026 19:55:25;;;;;;;;253,017216;-27,6270335;254,555584;;;;;
10.05.2026 19:55:28;;;;;;;;252,422184;-28,393799;254,0508;;;;;
10.05.2026 19:55:31;;;;;;;;252,910848;-28,494452;254,5504;;;;;
10.05.2026 19:55:34;;;;;;;;253,209168;-28,068716;254,798424;;;;;
10.05.2026 19:55:37;;;;;;;;252,763088;-28,353995;254,385856;;;;;
10.05.2026 19:55:40;;;;;;;;253,478672;-28,0971815;255,068032;;;;;
10.05.2026 19:55:43;;;;;;;;253,95348;-28,162619;255,547368;;;;;
10.05.2026 19:55:46;;;;;;;;253,26624;-28,4127425;254,89256;;;;;
10.05.2026 19:55:49;;;;;;;;253,00852;-27,6213015;254,548712;;;;;
10.05.2026 19:55:52;;;;;;;;253,16944;-28,223674;254,774112;;;;;
10.05.2026 19:55:55;;;;;;;;255,025896;-27,254382;256,518144;;;;;
10.05.2026 19:55:58;;;;;;;;256,119464;-27,4146885;257,617288;;;;;
10.05.2026 19:56:01;;;;;;;;256,828344;-27,996408;258,385216;;;;;
10.05.2026 19:56:04;;;;;;;;257,803056;-27,929789;259,34232;;;;;
10.05.2026 19:56:07;;;;;;;;255,953704;-28,5335955;257,57152;;;;;
10.05.2026 19:56:10;;;;;;;;254,442296;-29,242863;256,148336;;;;;
10.05.2026 19:56:13;;;;;;;;254,207656;-30,178502;256,024032;;;;;
10.05.2026 19:56:16;;;;;;;;253,991968;-29,144963;255,690368;;;;;
10.05.2026 19:56:19;;;;;;;;254,004608;-29,721998;255,768512;;;;;
10.05.2026 19:56:22;;;;;;;;254,672536;-29,008853;256,354032;;;;;
10.05.2026 19:56:25;;;;;;;;255,051888;-29,5122275;256,7858;;;;;
10.05.2026 19:56:28;;;;;;;;255,402728;-28,8445245;257,059096;;;;;
10.05.2026 19:56:31;;;;;;;;255,702376;-28,658807;257,335432;;;;;
10.05.2026 19:56:34;;;;;;;;254,847688;-28,801947;256,50292;;;;;
10.05.2026 19:56:37;;;;;;;;255,973824;-28,359722;257,573848;;;;;
10.05.2026 19:56:40;;;;;;;;255,858544;-29,141212;257,552232;;;;;
10.05.2026 19:56:43;;;;;;;;255,129536;-29,23415;256,835912;;;;;
10.05.2026 19:56:46;;;;;;;;256,350392;-28,8007445;257,997672;;;;;
10.05.2026 19:56:49;;;;;;;;254,434576;-28,0920285;256,015904;;;;;
10.05.2026 19:56:52;;;;;;;;254,159992;-29,4987915;255,904344;;;;;
10.05.2026 19:56:55;;;;;;;;254,528344;-29,3891745;256,25696;;;;;
10.05.2026 19:56:58;;;;;;;;253,816352;-29,406243;255,550944;;;;;
10.05.2026 19:57:01;;;;;;;;253,065584;-29,249487;254,788248;;;;;
10.05.2026 19:57:04;;;;;;;;252,557344;-29,3939735;254,300032;;;;;
10.05.2026 19:57:07;;;;;;;;252,343872;-29,014731;254,045328;;;;;
10.05.2026 19:57:10;;;;;;;;252,982296;-29,3951225;254,722264;;;;;
10.05.2026 19:57:13;;;;;;;;253,425248;-29,7622175;255,203736;;;;;
10.05.2026 19:57:16;;;;;;;;254,32308;-29,298357;256,042432;;;;;
10.05.2026 19:57:19;;;;;;;;254,789672;-29,1519785;256,49104;;;;;
10.05.2026 19:57:22;;;;;;;;254,152768;-30,142156;255,97076;;;;;
10.05.2026 19:57:25;;;;;;;;253,857472;-29,6355425;255,618848;;;;;
10.05.2026 19:57:28;;;;;;;;255,291256;-29,50808;257,02984;;;;;
10.05.2026 19:57:31;;;;;;;;255,793824;-29,2777025;257,50312;;;;;
10.05.2026 19:57:34;;;;;;;;255,457504;-29,115785;257,148504;;;;;
10.05.2026 19:57:37;;;;;;;;254,5302;-30,141267;256,347056;;;;;
10.05.2026 19:57:40;;;;;;;;254,178792;-30,0325515;255,985608;;;;;
10.05.2026 19:57:43;;;;;;;;254,70928;-29,552912;256,455112;;;;;
10.05.2026 19:57:46;;;;;;;;254,552008;-28,7088465;256,203488;;;;;
10.05.2026 19:57:49;;;;;;;;253,993464;-29,72594;255,766624;;;;;
10.05.2026 19:57:52;;;;;;;;254,636768;-28,8633625;256,304744;;;;;
10.05.2026 19:57:55;;;;;;;;253,447936;-29,7795565;255,228376;;;;;
10.05.2026 19:57:58;;;;;;;;254,601424;-29,1773625;256,306208;;;;;
10.05.2026 19:58:01;;;;;;;;255,324464;-28,684656;256,967632;;;;;
10.05.2026 19:58:04;;;;;;;;254,891728;-28,281404;256,493888;;;;;
10.05.2026 19:58:07;;;;;;;;255,049768;-29,0342375;256,734624;;;;;
10.05.2026 19:58:10;;;;;;;;254,719936;-28,9533175;256,398;;;;;
10.05.2026 19:58:13;;;;;;;;255,221032;-29,1483555;256,918152;;;;;
10.05.2026 19:58:16;;;;;;;;255,935968;-28,180857;257,522328;;;;;
10.05.2026 19:58:19;;;;;;;;255,311568;-28,1741715;256,902488;;;;;
10.05.2026 19:58:22;;;;;;;;254,4804;-28,6379885;256,126808;;;;;
10.05.2026 19:58:25;;;;;;;;254,214112;-28,693938;255,869696;;;;;
10.05.2026 19:58:28;;;;;;;;254,434632;-28,78632;256,096208;;;;;
10.05.2026 19:58:31;;;;;;;;254,657392;-28,7056645;256,306472;;;;;
10.05.2026 19:58:34;;;;;;;;254,975216;-28,3927915;256,587008;;;;;
10.05.2026 19:58:37;;;;;;;;254,936968;-28,3396285;256,546632;;;;;
10.05.2026 19:58:40;;;;;;;;254,486616;-28,4632095;256,110704;;;;;
10.05.2026 19:58:43;;;;;;;;254,253656;-28,7293465;255,909272;;;;;
10.05.2026 19:58:46;;;;;;;;254,020232;-29,4668475;255,760768;;;;;
10.05.2026 19:58:49;;;;;;;;254,448824;-29,963814;256,24528;;;;;
10.05.2026 19:58:52;;;;;;;;254,96212;-29,54131;256,705552;;;;;
10.05.2026 19:58:55;;;;;;;;254,365136;-29,5078825;256,107272;;;;;
10.05.2026 19:58:58;;;;;;;;253,712304;-28,8918325;255,38936;;;;;
10.05.2026 19:59:01;;;;;;;;253,09392;-29,6645945;254,864208;;;;;
10.05.2026 19:59:04;;;;;;;;252,74168;-29,8270765;254,532952;;;;;
10.05.2026 19:59:07;;;;;;;;253,091784;-29,849834;254,886008;;;;;
10.05.2026 19:59:10;;;;;;;;253,784608;-28,9723705;255,471128;;;;;
10.05.2026 19:59:13;;;;;;;;253,81948;-28,811498;255,491192;;;;;
10.05.2026 19:59:16;;;;;;;;253,756888;-29,198965;255,4718;;;;;
10.05.2026 19:59:19;;;;;;;;254,172472;-28,973181;255,85792;;;;;
10.05.2026 19:59:22;;;;;;;;254,19268;-28,6502635;255,842536;;;;;
10.05.2026 19:59:25;;;;;;;;254,558512;-28,9399965;256,239816;;;;;
10.05.2026 19:59:28;;;;;;;;255,118168;-28,5473255;256,750784;;;;;
10.05.2026 19:59:31;;;;;;;;254,98888;-28,7278625;256,641496;;;;;
10.05.2026 19:59:34;;;;;;;;255,701272;-28,5357605;257,326872;;;;;
10.05.2026 19:59:37;;;;;;;;256,315408;-28,4447185;257,929272;;;;;
10.05.2026 19:59:40;;;;;;;;257,28676;-28,7062405;258,923432;;;;;
10.05.2026 19:59:43;;;;;;;;257,857368;-28,4198415;259,461792;;;;;
10.05.2026 19:59:46;;;;;;;;258,0374;-29,152499;259,721792;;;;;
10.05.2026 19:59:49;;;;;;;;257,41332;-29,3400265;259,122136;;;;;
10.05.2026 19:59:52;;;;;;;;255,878256;-30,6690845;257,751416;;;;;
10.05.2026 19:59:55;;;;;;;;258,184328;-30,2538755;259,994376;;;;;
10.05.2026 19:59:58;;;;;;;;257,596928;-31,229958;259,526528;;;;;
10.05.2026 20:00:01;;;;;;;;256,945656;-31,77252;258,94632;;;;;
10.05.2026 20:00:04;;;;;;;;256,198656;-31,793349;258,206384;;;;;
10.05.2026 20:00:07;;;;;;;;254,897544;-32,287888;256,978304;;;;;
10.05.2026 20:00:10;;;;;;;;254,277288;-31,65402;256,284056;;;;;
10.05.2026 20:00:13;;;;;;;;254,158752;-31,1227955;256,100648;;;;;
10.05.2026 20:00:16;;;;;;;;254,166584;-31,423658;256,144752;;;;;
10.05.2026 20:00:19;;;;;;;;254,476048;-31,16144;256,418704;;;;;
10.05.2026 20:00:22;;;;;;;;254,361032;-31,293974;256,3188;;;;;
10.05.2026 20:00:25;;;;;;;;254,775424;-30,1096465;256,588408;;;;;
10.05.2026 20:00:28;;;;;;;;254,85088;-30,6845325;256,73296;;;;;
10.05.2026 20:00:31;;;;;;;;255,852096;-29,245565;257,558232;;;;;
10.05.2026 20:00:34;;;;;;;;255,360032;-29,1954975;257,063968;;;;;
10.05.2026 20:00:37;;;;;;;;255,721152;-28,5819895;257,35404;;;;;
10.05.2026 20:00:40;;;;;;;;256,240216;-29,0772205;257,928488;;;;;
10.05.2026 20:00:43;;;;;;;;255,768232;-28,949779;257,445352;;;;;
10.05.2026 20:00:46;;;;;;;;255,6518;-29,325807;257,373832;;;;;
10.05.2026 20:00:49;;;;;;;;256,181584;-28,9780495;257,856272;;;;;
10.05.2026 20:00:55;;;;;;;;255,039584;-30,224851;256,863304;;;;;
10.05.2026 20:00:58;;;;;;;;255,47556;-29,592112;257,22308;;;;;
10.05.2026 20:01:01;;;;;;;;255,175728;-30,0537245;256,978056;;;;;
10.05.2026 20:01:04;;;;;;;;255,355704;-29,534531;257,097752;;;;;
10.05.2026 20:01:07;;;;;;;;255,41596;-29,314806;257,131904;;;;;
10.05.2026 20:01:10;;;;;;;;256,235768;-29,068544;257,918488;;;;;
10.05.2026 20:01:13;;;;;;;;256,927064;-28,963336;258,59188;;;;;
10.05.2026 20:01:16;;;;;;;;257,255208;-28,806804;258,901112;;;;;
10.05.2026 20:01:19;;;;;;;;257,632672;-29,356231;259,337944;;;;;
10.05.2026 20:01:22;;;;;;;;257,204544;-30,2077615;259,00764;;;;;
10.05.2026 20:01:25;;;;;;;;257,815264;-30,150915;259,607256;;;;;
10.05.2026 20:01:28;;;;;;;;258,2662;-30,500373;260,09908;;;;;
10.05.2026 20:01:31;;;;;;;;259,914576;-29,658172;261,637056;;;;;
10.05.2026 20:01:34;;;;;;;;258,680624;-29,879058;260,436128;;;;;
10.05.2026 20:01:37;;;;;;;;257,943552;-30,038585;259,72364;;;;;
10.05.2026 20:01:40;;;;;;;;257,246424;-29,3923455;258,957368;;;;;
10.05.2026 20:01:43;;;;;;;;257,614936;-30,6892535;259,47152;;;;;
10.05.2026 20:01:46;;;;;;;;258,734728;-29,7817785;260,479448;;;;;
10.05.2026 20:01:49;;;;;;;;257,830488;-29,9968435;259,605632;;;;;
10.05.2026 20:01:52;;;;;;;;257,914448;-29,9580155;259,681792;;;;;
10.05.2026 20:01:55;;;;;;;;257,544032;-28,5360215;259,155552;;;;;
10.05.2026 20:01:58;;;;;;;;258,016144;-29,533771;259,734888;;;;;
10.05.2026 20:02:01;;;;;;;;258,018472;-28,595326;259,631392;;;;;
10.05.2026 20:02:04;;;;;;;;256,83916;-30,180412;258,640096;;;;;
10.05.2026 20:02:07;;;;;;;;256,13712;-29,9440665;257,917056;;;;;
10.05.2026 20:02:10;;;;;;;;255,967056;-29,9338575;257,746624;;;;;
10.05.2026 20:02:13;;;;;;;;255,79532;-30,7349375;257,67272;;;;;
10.05.2026 20:02:16;;;;;;;;256,65804;-30,1124395;258,456304;;;;;
10.05.2026 20:02:19;;;;;;;;257,00944;-29,572614;258,743048;;;;;
10.05.2026 20:02:22;;;;;;;;257,284328;-29,231783;258,977728;;;;;
10.05.2026 20:02:25;;;;;;;;256,448472;-29,622684;258,19404;;;;;
10.05.2026 20:02:28;;;;;;;;255,759384;-29,121612;257,44836;;;;;
10.05.2026 20:02:31;;;;;;;;257,310088;-29,3617105;259,016976;;;;;
10.05.2026 20:02:34;;;;;;;;258,569296;-28,3231345;260,153;;;;;
10.05.2026 20:02:37;;;;;;;;258,585216;-28,643016;260,200096;;;;;
10.05.2026 20:02:40;;;;;;;;258,385224;-28,88486;260,026528;;;;;
10.05.2026 20:02:43;;;;;;;;257,29188;-29,316395;258,9908;;;;;
10.05.2026 20:02:46;;;;;;;;257,379584;-28,9822475;259,041096;;;;;
10.05.2026 20:02:49;;;;;;;;256,563376;-29,1903055;258,251352;;;;;
10.05.2026 20:02:52;;;;;;;;256,741464;-28,6630645;258,368536;;;;;
10.05.2026 20:02:55;;;;;;;;257,026984;-28,3197105;258,613432;;;;;
10.05.2026 20:02:58;;;;;;;;256,986328;-28,756125;258,621024;;;;;
10.05.2026 20:03:01;;;;;;;;257,5994;-27,8696985;259,136776;;;;;
10.05.2026 20:03:04;;;;;;;;257,734768;-27,9532105;259,276424;;;;;
10.05.2026 20:03:07;;;;;;;;258,314488;-26,988561;259,753376;;;;;
10.05.2026 20:03:10;;;;;;;;258,380384;-27,500821;259,871576;;;;;
10.05.2026 20:03:13;;;;;;;;258,793552;-26,9056245;260,21932;;;;;
10.05.2026 20:03:16;;;;;;;;258,460544;-27,3074575;259,929544;;;;;
10.05.2026 20:03:19;;;;;;;;257,525336;-27,327208;259,002576;;;;;
10.05.2026 20:03:22;;;;;;;;255,889512;-27,69504;257,417392;;;;;
10.05.2026 20:03:25;;;;;;;;255,810528;-27,7866225;257,348648;;;;;
10.05.2026 20:03:28;;;;;;;;256,161992;-27,412091;257,6578;;;;;
10.05.2026 20:03:31;;;;;;;;256,311952;-27,1358425;257,780808;;;;;
10.05.2026 20:03:34;;;;;;;;255,794168;-26,7759265;257,226768;;;;;
10.05.2026 20:03:37;;;;;;;;255,537976;-26,855113;256,980328;;;;;
10.05.2026 20:03:40;;;;;;;;255,34828;-27,202309;256,830976;;;;;
10.05.2026 20:03:43;;;;;;;;255,52412;-27,6118365;257,045064;;;;;
10.05.2026 20:03:46;;;;;;;;255,592344;-27,0864305;257,056992;;;;;
10.05.2026 20:03:49;;;;;;;;255,516456;-26,941894;256,968584;;;;;
10.05.2026 20:03:52;;;;;;;;255,760768;-26,524118;257,171224;;;;;
10.05.2026 20:03:55;;;;;;;;254,943136;-26,8349175;256,389952;;;;;
10.05.2026 20:03:58;;;;;;;;255,946952;-25,995857;257,298072;;;;;
10.05.2026 20:04:01;;;;;;;;256,936248;-25,890458;258,270544;;;;;
10.05.2026 20:04:04;;;;;;;;257,802;-25,2073155;259,063088;;;;;
10.05.2026 20:04:07;;;;;;;;258,082464;-25,112611;259,33524;;;;;
10.05.2026 20:04:10;;;;;;;;256,77828;-25,087432;258,034584;;;;;
10.05.2026 20:04:13;;;;;;;;256,303272;-24,7069495;257,524496;;;;;
10.05.2026 20:04:16;;;;;;;;255,432672;-24,257818;256,614888;;;;;
10.05.2026 20:04:19;;;;;;;;254,415696;-25,640251;255,739232;;;;;
10.05.2026 20:04:22;;;;;;;;255,68544;-24,590882;256,902192;;;;;
10.05.2026 20:04:25;;;;;;;;255,113272;-25,240813;256,394296;;;;;
10.05.2026 20:04:28;;;;;;;;255,425504;-24,6745675;256,648;;;;;
10.05.2026 20:04:31;;;;;;;;254,692344;-24,6199505;255,912776;;;;;
10.05.2026 20:04:34;;;;;;;;254,15832;-24,8621755;255,404816;;;;;
10.05.2026 20:04:37;;;;;;;;254,302496;-24,8456445;255,546312;;;;;
10.05.2026 20:04:40;;;;;;;;255,579256;-23,878915;256,725488;;;;;
10.05.2026 20:04:43;;;;;;;;257,282072;-23,616388;258,396128;;;;;
10.05.2026 20:04:46;;;;;;;;257,99392;-23,1770405;259,064504;;;;;
10.05.2026 20:04:49;;;;;;;;257,255096;-24,138335;258,417104;;;;;
10.05.2026 20:04:52;;;;;;;;256,71356;-23,8350435;257,85128;;;;;
10.05.2026 20:04:55;;;;;;;;255,661312;-24,7148;256,887096;;;;;
10.05.2026 20:04:58;;;;;;;;256,091048;-24,1565555;257,262216;;;;;
10.05.2026 20:05:01;;;;;;;;256,128016;-24,554317;257,333592;;;;;
10.05.2026 20:05:04;;;;;;;;255,944072;-24,6761345;257,1648;;;;;
10.05.2026 20:05:07;;;;;;;;255,438488;-24,4144215;256,631848;;;;;
10.05.2026 20:05:10;;;;;;;;255,418728;-24,8283135;256,65528;;;;;
10.05.2026 20:05:13;;;;;;;;256,699672;-24,0443795;257,85576;;;;;
10.05.2026 20:05:16;;;;;;;;257,333552;-24,9533555;258,572088;;;;;
10.05.2026 20:05:19;;;;;;;;257,42832;-24,6436345;258,635008;;;;;
10.05.2026 20:05:22;;;;;;;;256,481224;-25,319039;257,7568;;;;;
10.05.2026 20:05:25;;;;;;;;256,214832;-24,7610565;257,4382;;;;;
10.05.2026 20:05:28;;;;;;;;256,399472;-24,0881995;257,55528;;;;;
10.05.2026 20:05:31;;;;;;;;257,258704;-23,8752615;258,388232;;;;;
10.05.2026 20:05:34;;;;;;;;256,59508;-25,162603;257,849016;;;;;
10.05.2026 20:05:37;;;;;;;;256,525656;-24,340947;257,701096;;;;;
10.05.2026 20:05:40;;;;;;;;256,246096;-24,254689;257,414896;;;;;
10.05.2026 20:05:43;;;;;;;;256,57184;-23,3793085;257,656528;;;;;
10.05.2026 20:05:46;;;;;;;;256,76032;-23,3737;257,84444;;;;;
10.05.2026 20:05:49;;;;;;;;256,507872;-23,2200745;257,580656;;;;;
10.05.2026 20:05:52;;;;;;;;256,095592;-23,080316;257,157448;;;;;
10.05.2026 20:05:55;;;;;;;;255,89004;-22,133939;256,869416;;;;;
10.05.2026 20:05:58;;;;;;;;255,638104;-22,0222085;256,609136;;;;;
10.05.2026 20:06:01;;;;;;;;255,965424;-22,238522;256,951768;;;;;
10.05.2026 20:06:04;;;;;;;;256,071176;-22,4684015;257,079;;;;;
10.05.2026 20:06:07;;;;;;;;255,05684;-22,5896225;256,07968;;;;;
10.05.2026 20:06:10;;;;;;;;256,70652;-21,585983;257,638496;;;;;
10.05.2026 20:06:13;;;;;;;;257,172608;-21,553111;258,10068;;;;;
10.05.2026 20:06:16;;;;;;;;256,437128;-21,552064;257,366352;;;;;
10.05.2026 20:06:19;;;;;;;;257,233048;-20,8887205;258,1062;;;;;
10.05.2026 20:06:22;;;;;;;;255,849144;-21,182243;256,749328;;;;;
10.05.2026 20:06:25;;;;;;;;257,187296;-20,5904385;258,034336;;;;;
10.05.2026 20:06:28;;;;;;;;257,377816;-20,650634;258,22848;;;;;
10.05.2026 20:06:31;;;;;;;;257,586464;-21,186909;258,480936;;;;;
10.05.2026 20:06:34;;;;;;;;257,578704;-21,122452;258,468456;;;;;
10.05.2026 20:06:37;;;;;;;;256,583872;-21,7227535;257,527832;;;;;
10.05.2026 20:06:40;;;;;;;;256,358856;-21,8116795;257,31384;;;;;
10.05.2026 20:06:43;;;;;;;;257,069616;-23,0959535;258,133;;;;;
10.05.2026 20:06:46;;;;;;;;257,117832;-24,0398015;258,263368;;;;;
10.05.2026 20:06:49;;;;;;;;257,087192;-24,39476;258,269064;;;;;
10.05.2026 20:06:52;;;;;;;;255,691632;-25,393112;256,978904;;;;;
10.05.2026 20:06:55;;;;;;;;255,144672;-24,9584725;256,391824;;;;;
10.05.2026 20:06:58;;;;;;;;255,246848;-25,348692;256,533304;;;;;
10.05.2026 20:07:01;;;;;;;;255,586088;-25,107301;256,845568;;;;;
10.05.2026 20:07:04;;;;;;;;255,33388;-25,806011;256,667992;;;;;
10.05.2026 20:07:07;;;;;;;;255,020728;-25,745746;256,346288;;;;;
10.05.2026 20:07:10;;;;;;;;254,622672;-25,218676;255,899144;;;;;
10.05.2026 20:07:13;;;;;;;;254,596008;-25,3834105;255,890216;;;;;
10.05.2026 20:07:19;;;;;;;;254,847752;-24,955525;256,097016;;;;;
10.05.2026 20:07:22;;;;;;;;254,494104;-24,8890235;255,738896;;;;;
10.05.2026 20:07:25;;;;;;;;253,206744;-25,321818;254,501488;;;;;
10.05.2026 20:07:28;;;;;;;;253,558464;-24,626203;254,78232;;;;;
10.05.2026 20:07:31;;;;;;;;253,525704;-24,555889;254,741328;;;;;
10.05.2026 20:07:34;;;;;;;;253,719648;-24,5679025;254,935608;;;;;
10.05.2026 20:07:37;;;;;;;;254,084312;-23,477682;255,197136;;;;;
10.05.2026 20:07:40;;;;;;;;253,659864;-23,667608;254,798008;;;;;
10.05.2026 20:07:43;;;;;;;;253,242512;-24,263914;254,43488;;;;;
10.05.2026 20:07:46;;;;;;;;253,21292;-23,3623245;254,319976;;;;;
10.05.2026 20:07:49;;;;;;;;254,248152;-24,1512615;255,428424;;;;;
10.05.2026 20:07:52;;;;;;;;255,922608;-22,7670735;256,966344;;;;;
10.05.2026 20:07:55;;;;;;;;255,63792;-23,734628;256,767304;;;;;
10.05.2026 20:07:58;;;;;;;;255,786032;-23,3472705;256,878448;;;;;
10.05.2026 20:08:01;;;;;;;;255,954552;-24,4966215;257,15712;;;;;
10.05.2026 20:08:04;;;;;;;;257,01316;-24,0401955;258,16524;;;;;
10.05.2026 20:08:07;;;;;;;;256,429984;-25,265132;257,702664;;;;;
10.05.2026 20:08:10;;;;;;;;256,855096;-25,7356285;258,171808;;;;;
10.05.2026 20:08:13;;;;;;;;256,116272;-26,73755;257,539264;;;;;
10.05.2026 20:08:16;;;;;;;;256,123472;-27,686709;257,647744;;;;;
10.05.2026 20:08:19;;;;;;;;257,19488;-27,243584;258,666528;;;;;
10.05.2026 20:08:22;;;;;;;;256,593688;-27,626121;258,108016;;;;;
10.05.2026 20:08:25;;;;;;;;256,609824;-27,7160305;258,13384;;;;;
10.05.2026 20:08:28;;;;;;;;257,419288;-27,2402015;258,88772;;;;;
10.05.2026 20:08:31;;;;;;;;256,875456;-27,4343535;258,366152;;;;;
10.05.2026 20:08:34;;;;;;;;255,947376;-27,109918;257,408872;;;;;
10.05.2026 20:08:37;;;;;;;;255,841496;-27,1692055;257,310408;;;;;
10.05.2026 20:08:40;;;;;;;;255,58316;-27,105825;257,045808;;;;;
10.05.2026 20:08:43;;;;;;;;255,398392;-27,1985485;256,871576;;;;;
10.05.2026 20:08:46;;;;;;;;256,380504;-27,0143915;257,83264;;;;;
10.05.2026 20:08:49;;;;;;;;255,911208;-26,429543;257,304152;;;;;
10.05.2026 20:08:52;;;;;;;;254,884816;-27,1371775;256,35524;;;;;
10.05.2026 20:08:55;;;;;;;;254,84272;-27,4132835;256,342496;;;;;
10.05.2026 20:08:58;;;;;;;;255,083232;-27,190341;256,559016;;;;;
10.05.2026 20:09:01;;;;;;;;255,966392;-27,4172835;257,459944;;;;;
10.05.2026 20:09:04;;;;;;;;255,741704;-27,55514;257,253112;;;;;
10.05.2026 20:09:07;;;;;;;;255,720456;-27,6871805;257,245152;;;;;
10.05.2026 20:09:10;;;;;;;;254,950584;-27,8325965;256,495744;;;;;
10.05.2026 20:09:13;;;;;;;;254,713824;-27,9885795;256,27792;;;;;
10.05.2026 20:09:16;;;;;;;;256,13212;-27,2318225;257,606056;;;;;
10.05.2026 20:09:19;;;;;;;;256,012832;-27,7578055;257,54472;;;;;
10.05.2026 20:09:22;;;;;;;;255,79996;-27,449587;257,301072;;;;;
10.05.2026 20:09:25;;;;;;;;255,229512;-28,8152265;256,881904;;;;;
10.05.2026 20:09:28;;;;;;;;255,486112;-28,069948;257,053824;;;;;
10.05.2026 20:09:31;;;;;;;;254,739848;-28,5885395;256,370048;;;;;
10.05.2026 20:09:34;;;;;;;;255,056824;-28,5952445;256,685624;;;;;
10.05.2026 20:09:37;;;;;;;;255,452832;-28,93776;257,117056;;;;;
10.05.2026 20:09:40;;;;;;;;255,706528;-29,008716;257,377552;;;;;
10.05.2026 20:09:43;;;;;;;;256,352992;-28,132328;257,923504;;;;;
10.05.2026 20:09:46;;;;;;;;255,595592;-28,4539125;257,205336;;;;;
10.05.2026 20:09:49;;;;;;;;255,777808;-28,252184;257,365576;;;;;
10.05.2026 20:09:52;;;;;;;;255,580968;-28,6916815;257,217744;;;;;
10.05.2026 20:09:55;;;;;;;;255,749904;-28,167452;257,32668;;;;;
10.05.2026 20:09:58;;;;;;;;255,359416;-28,677166;256,9944;;;;;
10.05.2026 20:10:01;;;;;;;;255,388528;-28,3254465;256,986624;;;;;
10.05.2026 20:10:04;;;;;;;;255,824288;-28,3726745;257,421456;;;;;
10.05.2026 20:10:07;;;;;;;;256,039728;-28,0040485;257,594456;;;;;
10.05.2026 20:10:10;;;;;;;;255,121984;-28,23679;256,70704;;;;;
10.05.2026 20:10:13;;;;;;;;255,725744;-27,492722;257,22744;;;;;
10.05.2026 20:10:16;;;;;;;;256,02716;-27,554262;257,53348;;;;;
10.05.2026 20:10:19;;;;;;;;255,739464;-28,008406;257,297344;;;;;
10.05.2026 20:10:22;;;;;;;;254,795104;-28,449677;256,407872;;;;;
10.05.2026 20:10:25;;;;;;;;254,508152;-28,400878;256,116216;;;;;
10.05.2026 20:10:28;;;;;;;;255,098592;-28,200613;256,681176;;;;;
10.05.2026 20:10:31;;;;;;;;254,836648;-28,3637375;256,438872;;;;;
10.05.2026 20:10:34;;;;;;;;255,05756;-27,6186795;256,577616;;;;;
10.05.2026 20:10:37;;;;;;;;255,266944;-27,747138;256,800888;;;;;
10.05.2026 20:10:40;;;;;;;;255,974656;-28,353174;257,5698;;;;;
10.05.2026 20:10:43;;;;;;;;256,320216;-28,9815505;257,983328;;;;;
10.05.2026 20:10:46;;;;;;;;257,100288;-28,130776;258,664984;;;;;
10.05.2026 20:10:49;;;;;;;;256,32712;-28,928903;257,985056;;;;;
10.05.2026 20:10:52;;;;;;;;256,138344;-29,2141065;257,828384;;;;;
10.05.2026 20:10:55;;;;;;;;255,892712;-28,726896;257,529128;;;;;
10.05.2026 20:10:58;;;;;;;;255,519984;-28,9542555;257,186904;;;;;
10.05.2026 20:11:01;;;;;;;;255,84252;-28,5949135;257,465632;;;;;
10.05.2026 20:11:04;;;;;;;;256,044136;-28,6576055;257,673248;;;;;
10.05.2026 20:11:07;;;;;;;;255,757328;-28,126864;257,329896;;;;;
10.05.2026 20:11:10;;;;;;;;255,536008;-28,620561;257,165384;;;;;
10.05.2026 20:11:13;;;;;;;;255,81916;-27,3300845;257,305472;;;;;
10.05.2026 20:11:16;;;;;;;;255,735816;-28,0870855;257,304176;;;;;
10.05.2026 20:11:19;;;;;;;;256,028672;-28,375373;257,627224;;;;;
10.05.2026 20:11:22;;;;;;;;255,878184;-28,6584575;257,508808;;;;;
10.05.2026 20:11:25;;;;;;;;256,175824;-28,6696265;257,806616;;;;;
10.05.2026 20:11:28;;;;;;;;256,606664;-28,441479;258,210128;;;;;
